time,mag,mag.error,phase
856.65968,13.368,0.005,0.12426118715661
857.71835,13.46,0.005,0.197327637057705
858.68152,13.528,0.005,0.263802943386623
859.74826,13.526,0.005,0.337426362173867
860.64121,13.435,0.005,0.39905528000396
865.5585,13.068,0.005,0.738432917449196
867.61362,13.124,0.005,0.880271566433994
874.67727,13.49,0.005,0.367784983120841
876.59333,13.368,0.005,0.500026098858031
876.69581,13.363,0.005,0.507098982557262
878.68336,12.912,0.005,0.644274138650204
880.61766,13.082,0.005,0.777774128301074
885.57677,13.356,0.005,0.120038065476033
887.66189,13.521,0.005,0.263947230766223
890.6855,13.387,0.005,0.472628357638102
892.53227,13.086,0.005,0.600087270881929
893.6985,12.939,0.005,0.680577211909962
896.50022,13.124,0.005,0.873944110015033
900.55369,13.396,0.005,0.153703300962715
919.55559,13.382,0.005,0.46516142707907
925.50866,13.123,0.005,0.876025710484379
931.56667,13.532,0.005,0.294132659925971
934.51547,13.364,0.005,0.497650609304291
950.50869,13.078,0.005,0.601458035496748
951.50219,12.922,0.005,0.670026633810424
1072.89181,13.269,0.005,0.0479995510016402
1079.8002,13.349,0.005,0.52479735563595
1080.80379,13.124,0.005,0.594062337600341
1083.81432,13.096,0.005,0.801840719363063
1084.80977,13.124,0.005,0.870543901236595
1086.83779,13.228,0.005,0.010512183825509
1090.76546,13.516,0.005,0.281589009732573
1091.87326,13.49,0.005,0.358046275169803
1092.81585,13.386,0.005,0.423101207313212
1093.82791,13.363,0.005,0.492950765047825
1106.75683,13.461,0.005,0.385268754086206
1108.77783,13.352,0.005,0.524752535859664
1114.78727,13.167,0.005,0.93950731940282
1119.8305,13.53,0.005,0.287576984298114
1120.73504,13.517,0.005,0.350005811594188
1126.75484,13.088,0.005,0.765475613434806
1129.81914,13.196,0.005,0.976965050588898
1131.82509,13.354,0.005,0.115410123349143
1132.81469,13.441,0.005,0.183709554543107
1137.79686,13.352,0.005,0.527565028584813
1138.83816,13.091,0.005,0.599432649545089
1142.76484,13.124,0.005,0.870441148414075
1152.72244,13.301,0.005,0.557686920500879
1154.73796,12.983,0.005,0.69679248796255
1155.69419,13.086,0.005,0.762788814852821
1157.74807,13.141,0.005,0.904541882497007
1159.75376,13.263,0.005,0.0429690107826043
1161.81777,13.444,0.005,0.185421222765905
1163.81966,13.529,0.005,0.32358608565283
1164.83456,13.445,0.005,0.393631652264345
1166.75205,13.353,0.005,0.525971462612094
1167.77826,13.12,0.005,0.59679761387075
1168.76091,12.907,0.005,0.664617375453966
1171.7298,13.124,0.005,0.869521880584806
1175.72716,13.397,0.005,0.145408515869298
1179.77655,13.403,0.005,0.424886116599459
1181.74004,13.295,0.005,0.560400718615469
1183.82495,13.005,0.005,0.704295390291527
1185.82232,13.111,0.005,0.842148295388442
1187.77763,13.189,0.005,0.977098336625193
1189.71406,13.341,0.005,0.110745332933735
1191.75275,13.511,0.005,0.251450029155284
1192.81154,13.526,0.005,0.324524761121587
1193.80345,13.444,0.005,0.392983622071088
1194.6791,13.388,0.005,0.453418542165064
1201.76759,13.155,0.005,0.942646346352766
1202.76171,13.226,0.005,0.0112577353367628
1204.68331,13.39,0.005,0.143881206418341
1206.78348,13.529,0.005,0.288829080721752
1207.69371,13.505,0.005,0.351650615943747
1211.67022,12.944,0.005,0.62609824239599
1213.63366,13.078,0.005,0.761609393551499
1214.7124,13.107,0.005,0.836061018860897
1215.53849,13.141,0.005,0.893075446018365
1216.60657,13.186,0.005,0.966791347867252
1217.67418,13.257,0.005,0.040474811627349
1219.61141,13.433,0.005,0.174177021704045
1221.58204,13.535,0.005,0.31018440660075
1223.67219,13.383,0.005,0.454440728458148
1224.55187,13.362,0.005,0.515153787909152
1226.56012,12.906,0.005,0.653757600252827
1227.56718,13.041,0.005,0.723262071936533
1232.65678,13.297,0.005,0.0745320648678676
1235.55794,13.52,0.005,0.274762034353212
1237.54186,13.422,0.005,0.411686657973214
1238.64388,13.365,0.005,0.487745003935606
1241.54411,12.952,0.005,0.687910787415489
1242.6151,13.083,0.005,0.761827529345994
1243.56122,13.103,0.005,0.827126092241351
1245.52978,13.188,0.005,0.962990611512983
1247.66415,13.346,0.005,0.110298874404524
1248.63187,13.433,0.005,0.177088209039753
1251.58643,13.474,0.005,0.381003697548717
1254.5403,13.186,0.005,0.584871564182636
1255.5733,12.905,0.005,0.656166342298423
1257.60495,13.093,0.005,0.796385157360293
1260.59101,13.219,0.005,0.00247468798993265
1264.58143,13.526,0.005,0.27788234383577
1266.58317,13.406,0.005,0.416036854141178
1267.59928,13.371,0.005,0.486165931577004
1274.58232,13.193,0.005,0.968115870951257
1275.52169,13.252,0.005,0.0329485676778906
1278.50433,13.505,0.005,0.238802059448692
1281.5124,13.385,0.005,0.446410658874377
1290.48213,13.281,0.005,0.0654763995408249
1296.573,13.357,0.005,0.485851254508922
1300.51911,13.071,0.005,0.75820075777169
1305.49754,13.331,0.005,0.101798107447339
1308.52853,13.527,0.005,0.310988581330338
1315.48775,13.09,0.005,0.791294530758099
1318.47043,13.214,0.005,0.997150783217316
1329.45606,13.079,0.005,0.755348317885284
1331.47507,13.141,0.005,0.894694755410486
1431.81841,13.095,0.005,0.820112142337895
1433.81498,13.184,0.005,0.957909833666664
1435.86288,13.338,0.005,0.0992501783939413
1437.8556,13.501,0.005,0.23678215346353
1440.89457,13.382,0.005,0.446523384683755
1443.78589,12.904,0.005,0.646074224820949
1447.75964,13.151,0.005,0.92033136377309
1448.85041,13.215,0.005,0.995613266120958
1454.88645,13.412,0.005,0.412203907454899
1455.76859,13.382,0.005,0.473086749242941
1458.75456,12.94,0.005,0.679170068323658
1459.87611,13.074,0.005,0.756576320400849
1460.75673,13.099,0.005,0.817354256029431
1461.72246,13.127,0.005,0.884006246416403
1471.73292,13.235,0.005,0.574900268233299
1475.82734,13.117,0.005,0.857485713937858
1478.75206,13.28,0.005,0.0593417288950528
1481.81426,13.526,0.005,0.270686229907772
1484.81857,13.37,0.005,0.478035324623161
1487.81137,12.944,0.005,0.684590031249393
1488.85942,13.079,0.005,0.756923518378384
1491.75011,13.181,0.005,0.956430877673149
1493.69202,13.316,0.005,0.0904560882934946
1495.73545,13.494,0.005,0.231487926091286
1498.65663,13.392,0.005,0.433099620124442
1500.79716,13.202,0.005,0.580833029030709
1503.68745,13.087,0.005,0.780312781441394
1505.79429,13.154,0.005,0.925721000536703
1507.69029,13.277,0.005,0.0565776310376732
1508.80693,13.369,0.005,0.13364500861289
1509.66843,13.451,0.005,0.193103335182823
1510.63395,13.511,0.005,0.259740831955662
1511.71661,13.519,0.005,0.334463004728973
1512.75062,13.425,0.005,0.405827490227037
1514.76509,13.332,0.005,0.544860589618029
1516.81088,12.958,0.005,0.686055308031842
1517.84279,13.082,0.005,0.757274857388518
1518.68272,13.103,0.005,0.81524448273488
1520.70804,13.177,0.005,0.955026418856316
1522.70872,13.318,0.005,0.0931077709189378
1523.7089,13.417,0.005,0.162137404196613
1525.68484,13.531,0.005,0.298511270479357
1527.75018,13.386,0.005,0.441055275352201
1528.67611,13.361,0.005,0.50496038077403
1529.80156,13.193,0.005,0.582635799970933
1531.6935,13.014,0.005,0.713212220598583
1538.65063,13.453,0.005,0.193373924057063
1541.60645,13.443,0.005,0.397376374250838
1542.76081,13.375,0.005,0.477047080994041
1544.66313,13.037,0.005,0.608339900263353
1546.67235,13.077,0.005,0.747010659300906
1546.68781,13.084,0.005,0.748077665370276
1547.6894,13.099,0.005,0.81720461291431
1548.66657,13.126,0.005,0.884646160185754
1551.69592,13.325,0.005,0.0937234458440531
1552.62887,13.405,0.005,0.158113052081345
1553.65257,13.492,0.005,0.228765970142448
1554.63118,13.531,0.005,0.296306902196551
1555.65562,13.484,0.005,0.367010892993183
